Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,GLENMARK,1114751,SO,PE,2180,GLPL,GLENMARK25DEC2180PE,GLENMARK 24th DEC 2180 PE,2025-12-24,375,0.05,
BFO,bse_fo,GLENMARK,820058,SO,CE,1780,GLPL,GLENMARK26FEB1780CE,GLENMARK 26th FEB26 1780 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1163497,SO,CE,1800,GLPL,GLENMARK26FEB1800CE,GLENMARK 26th FEB26 1800 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1167504,SO,CE,1820,GLPL,GLENMARK26FEB1820CE,GLENMARK 26th FEB26 1820 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1163990,SO,CE,1840,GLPL,GLENMARK26FEB1840CE,GLENMARK 26th FEB26 1840 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1167938,SO,CE,1860,GLPL,GLENMARK26FEB1860CE,GLENMARK 26th FEB26 1860 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1164478,SO,CE,1880,GLPL,GLENMARK26FEB1880CE,GLENMARK 26th FEB26 1880 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1165852,SO,CE,1900,GLPL,GLENMARK26FEB1900CE,GLENMARK 26th FEB26 1900 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1162263,SO,CE,1920,GLPL,GLENMARK26FEB1920CE,GLENMARK 26th FEB26 1920 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1166309,SO,CE,1940,GLPL,GLENMARK26FEB1940CE,GLENMARK 26th FEB26 1940 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1162758,SO,CE,1960,GLPL,GLENMARK26FEB1960CE,GLENMARK 26th FEB26 1960 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1166788,SO,CE,1980,GLPL,GLENMARK26FEB1980CE,GLENMARK 26th FEB26 1980 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1162665,SO,CE,2000,GLPL,GLENMARK26FEB2000CE,GLENMARK 26th FEB26 2000 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1166688,SO,CE,2020,GLPL,GLENMARK26FEB2020CE,GLENMARK 26th FEB26 2020 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1163164,SO,CE,2040,GLPL,GLENMARK26FEB2040CE,GLENMARK 26th FEB26 2040 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1167202,SO,CE,2060,GLPL,GLENMARK26FEB2060CE,GLENMARK 26th FEB26 2060 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1163676,SO,CE,2080,GLPL,GLENMARK26FEB2080CE,GLENMARK 26th FEB26 2080 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1170623,SO,CE,2100,GLPL,GLENMARK26FEB2100CE,GLENMARK 26th FEB26 2100 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1170640,SO,CE,2120,GLPL,GLENMARK26FEB2120CE,GLENMARK 26th FEB26 2120 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,823628,SO,CE,2140,GLPL,GLENMARK26FEB2140CE,GLENMARK 26th FEB26 2140 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,823797,SO,CE,2160,GLPL,GLENMARK26FEB2160CE,GLENMARK 26th FEB26 2160 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,823647,SO,CE,2180,GLPL,GLENMARK26FEB2180CE,GLENMARK 26th FEB26 2180 CE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,820587,SO,PE,1780,GLPL,GLENMARK26FEB1780PE,GLENMARK 26th FEB26 1780 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1165232,SO,PE,1800,GLPL,GLENMARK26FEB1800PE,GLENMARK 26th FEB26 1800 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1161684,SO,PE,1820,GLPL,GLENMARK26FEB1820PE,GLENMARK 26th FEB26 1820 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1165748,SO,PE,1840,GLPL,GLENMARK26FEB1840PE,GLENMARK 26th FEB26 1840 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1162132,SO,PE,1860,GLPL,GLENMARK26FEB1860PE,GLENMARK 26th FEB26 1860 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1166193,SO,PE,1880,GLPL,GLENMARK26FEB1880PE,GLENMARK 26th FEB26 1880 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1167539,SO,PE,1900,GLPL,GLENMARK26FEB1900PE,GLENMARK 26th FEB26 1900 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1164042,SO,PE,1920,GLPL,GLENMARK26FEB1920PE,GLENMARK 26th FEB26 1920 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1167985,SO,PE,1940,GLPL,GLENMARK26FEB1940PE,GLENMARK 26th FEB26 1940 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1164516,SO,PE,1960,GLPL,GLENMARK26FEB1960PE,GLENMARK 26th FEB26 1960 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1168448,SO,PE,1980,GLPL,GLENMARK26FEB1980PE,GLENMARK 26th FEB26 1980 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1164421,SO,PE,2000,GLPL,GLENMARK26FEB2000PE,GLENMARK 26th FEB26 2000 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1168347,SO,PE,2020,GLPL,GLENMARK26FEB2020PE,GLENMARK 26th FEB26 2020 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1164887,SO,PE,2040,GLPL,GLENMARK26FEB2040PE,GLENMARK 26th FEB26 2040 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1168818,SO,PE,2060,GLPL,GLENMARK26FEB2060PE,GLENMARK 26th FEB26 2060 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1165415,SO,PE,2080,GLPL,GLENMARK26FEB2080PE,GLENMARK 26th FEB26 2080 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1170791,SO,PE,2100,GLPL,GLENMARK26FEB2100PE,GLENMARK 26th FEB26 2100 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1170809,SO,PE,2120,GLPL,GLENMARK26FEB2120PE,GLENMARK 26th FEB26 2120 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,823513,SO,PE,2140,GLPL,GLENMARK26FEB2140PE,GLENMARK 26th FEB26 2140 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,823875,SO,PE,2160,GLPL,GLENMARK26FEB2160PE,GLENMARK 26th FEB26 2160 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,823720,SO,PE,2180,GLPL,GLENMARK26FEB2180PE,GLENMARK 26th FEB26 2180 PE,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1165288,SF,XX,0,GLPL,GLENMARK26FEBFUT,GLENMARK 26th FEB26 FUT,2026-02-26,375,0.05,
BFO,bse_fo,GLENMARK,1102035,SF,XX,0,GLPL,GLENMARK25DECFUT,GLENMARK 24th DEC FUT,2025-12-24,375,0.05,
BFO,bse_fo,GLENMARK,1143395,SF,XX,0,GLPL,GLENMARK26JANFUT,GLENMARK 29th JAN26 FUT,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1155568,SO,CE,1680,GLPL,GLENMARK26JAN1680CE,GLENMARK 29th JAN26 1680 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1155177,SO,CE,1700,GLPL,GLENMARK26JAN1700CE,GLENMARK 29th JAN26 1700 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1155207,SO,CE,1720,GLPL,GLENMARK26JAN1720CE,GLENMARK 29th JAN26 1720 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1141932,SO,CE,1740,GLPL,GLENMARK26JAN1740CE,GLENMARK 29th JAN26 1740 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1149245,SO,CE,1760,GLPL,GLENMARK26JAN1760CE,GLENMARK 29th JAN26 1760 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1142903,SO,CE,1780,GLPL,GLENMARK26JAN1780CE,GLENMARK 29th JAN26 1780 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1151584,SO,CE,1800,GLPL,GLENMARK26JAN1800CE,GLENMARK 29th JAN26 1800 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1144881,SO,CE,1820,GLPL,GLENMARK26JAN1820CE,GLENMARK 29th JAN26 1820 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1137624,SO,CE,1840,GLPL,GLENMARK26JAN1840CE,GLENMARK 29th JAN26 1840 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1145949,SO,CE,1860,GLPL,GLENMARK26JAN1860CE,GLENMARK 29th JAN26 1860 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1138472,SO,CE,1880,GLPL,GLENMARK26JAN1880CE,GLENMARK 29th JAN26 1880 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1141896,SO,CE,1900,GLPL,GLENMARK26JAN1900CE,GLENMARK 29th JAN26 1900 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1149229,SO,CE,1920,GLPL,GLENMARK26JAN1920CE,GLENMARK 29th JAN26 1920 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1142895,SO,CE,1940,GLPL,GLENMARK26JAN1940CE,GLENMARK 29th JAN26 1940 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1150222,SO,CE,1960,GLPL,GLENMARK26JAN1960CE,GLENMARK 29th JAN26 1960 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1143626,SO,CE,1980,GLPL,GLENMARK26JAN1980CE,GLENMARK 29th JAN26 1980 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1150042,SO,CE,2000,GLPL,GLENMARK26JAN2000CE,GLENMARK 29th JAN26 2000 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1143476,SO,CE,2020,GLPL,GLENMARK26JAN2020CE,GLENMARK 29th JAN26 2020 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1153740,SO,CE,2040,GLPL,GLENMARK26JAN2040CE,GLENMARK 29th JAN26 2040 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1161548,SO,CE,2060,GLPL,GLENMARK26JAN2060CE,GLENMARK 29th JAN26 2060 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1169042,SO,CE,2080,GLPL,GLENMARK26JAN2080CE,GLENMARK 29th JAN26 2080 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1170810,SO,CE,2100,GLPL,GLENMARK26JAN2100CE,GLENMARK 29th JAN26 2100 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1170457,SO,CE,2120,GLPL,GLENMARK26JAN2120CE,GLENMARK 29th JAN26 2120 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,823584,SO,CE,2140,GLPL,GLENMARK26JAN2140CE,GLENMARK 29th JAN26 2140 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,823711,SO,CE,2160,GLPL,GLENMARK26JAN2160CE,GLENMARK 29th JAN26 2160 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,823889,SO,CE,2180,GLPL,GLENMARK26JAN2180CE,GLENMARK 29th JAN26 2180 CE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1155735,SO,PE,1680,GLPL,GLENMARK26JAN1680PE,GLENMARK 29th JAN26 1680 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1155386,SO,PE,1700,GLPL,GLENMARK26JAN1700PE,GLENMARK 29th JAN26 1700 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1155413,SO,PE,1720,GLPL,GLENMARK26JAN1720PE,GLENMARK 29th JAN26 1720 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1145001,SO,PE,1740,GLPL,GLENMARK26JAN1740PE,GLENMARK 29th JAN26 1740 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1137707,SO,PE,1760,GLPL,GLENMARK26JAN1760PE,GLENMARK 29th JAN26 1760 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1146057,SO,PE,1780,GLPL,GLENMARK26JAN1780PE,GLENMARK 29th JAN26 1780 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1139957,SO,PE,1800,GLPL,GLENMARK26JAN1800PE,GLENMARK 29th JAN26 1800 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1147973,SO,PE,1820,GLPL,GLENMARK26JAN1820PE,GLENMARK 29th JAN26 1820 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1141652,SO,PE,1840,GLPL,GLENMARK26JAN1840PE,GLENMARK 29th JAN26 1840 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1148996,SO,PE,1860,GLPL,GLENMARK26JAN1860PE,GLENMARK 29th JAN26 1860 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1142742,SO,PE,1880,GLPL,GLENMARK26JAN1880PE,GLENMARK 29th JAN26 1880 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1144976,SO,PE,1900,GLPL,GLENMARK26JAN1900PE,GLENMARK 29th JAN26 1900 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1137681,SO,PE,1920,GLPL,GLENMARK26JAN1920PE,GLENMARK 29th JAN26 1920 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1146038,SO,PE,1940,GLPL,GLENMARK26JAN1940PE,GLENMARK 29th JAN26 1940 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1138567,SO,PE,1960,GLPL,GLENMARK26JAN1960PE,GLENMARK 29th JAN26 1960 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1146932,SO,PE,1980,GLPL,GLENMARK26JAN1980PE,GLENMARK 29th JAN26 1980 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1138351,SO,PE,2000,GLPL,GLENMARK26JAN2000PE,GLENMARK 29th JAN26 2000 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1146732,SO,PE,2020,GLPL,GLENMARK26JAN2020PE,GLENMARK 29th JAN26 2020 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1153128,SO,PE,2040,GLPL,GLENMARK26JAN2040PE,GLENMARK 29th JAN26 2040 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1161588,SO,PE,2060,GLPL,GLENMARK26JAN2060PE,GLENMARK 29th JAN26 2060 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1163316,SO,PE,2080,GLPL,GLENMARK26JAN2080PE,GLENMARK 29th JAN26 2080 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1170603,SO,PE,2100,GLPL,GLENMARK26JAN2100PE,GLENMARK 29th JAN26 2100 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,1170621,SO,PE,2120,GLPL,GLENMARK26JAN2120PE,GLENMARK 29th JAN26 2120 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,823621,SO,PE,2140,GLPL,GLENMARK26JAN2140PE,GLENMARK 29th JAN26 2140 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,823784,SO,PE,2160,GLPL,GLENMARK26JAN2160PE,GLENMARK 29th JAN26 2160 PE,2026-01-29,375,0.05,
BFO,bse_fo,GLENMARK,823975,SO,PE,2180,GLPL,GLENMARK26JAN2180PE,GLENMARK 29th JAN26 2180 PE,2026-01-29,375,0.05,
BFO,bse_fo,GMRAIRPORT,1134894,SO,CE,100,GMRI,GMRAIRPORT25DEC100CE,GMRAIRPORT 24th DEC 100 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1149475,SO,CE,101,GMRI,GMRAIRPORT25DEC101CE,GMRAIRPORT 24th DEC 101 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1155331,SO,CE,102,GMRI,GMRAIRPORT25DEC102CE,GMRAIRPORT 24th DEC 102 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1156283,SO,CE,103,GMRI,GMRAIRPORT25DEC103CE,GMRAIRPORT 24th DEC 103 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159298,SO,CE,104,GMRI,GMRAIRPORT25DEC104CE,GMRAIRPORT 24th DEC 104 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159192,SO,CE,105,GMRI,GMRAIRPORT25DEC105CE,GMRAIRPORT 24th DEC 105 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159552,SO,CE,106,GMRI,GMRAIRPORT25DEC106CE,GMRAIRPORT 24th DEC 106 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159490,SO,CE,107,GMRI,GMRAIRPORT25DEC107CE,GMRAIRPORT 24th DEC 107 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159425,SO,CE,108,GMRI,GMRAIRPORT25DEC108CE,GMRAIRPORT 24th DEC 108 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159517,SO,CE,109,GMRI,GMRAIRPORT25DEC109CE,GMRAIRPORT 24th DEC 109 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159580,SO,CE,110,GMRI,GMRAIRPORT25DEC110CE,GMRAIRPORT 24th DEC 110 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159506,SO,CE,111,GMRI,GMRAIRPORT25DEC111CE,GMRAIRPORT 24th DEC 111 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1161502,SO,CE,112,GMRI,GMRAIRPORT25DEC112CE,GMRAIRPORT 24th DEC 112 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1161612,SO,CE,113,GMRI,GMRAIRPORT25DEC113CE,GMRAIRPORT 24th DEC 113 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1161536,SO,CE,114,GMRI,GMRAIRPORT25DEC114CE,GMRAIRPORT 24th DEC 114 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1169999,SO,CE,115,GMRI,GMRAIRPORT25DEC115CE,GMRAIRPORT 24th DEC 115 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1117935,SO,CE,80,GMRI,GMRAIRPORT25DEC80CE,GMRAIRPORT 24th DEC 80 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1117123,SO,CE,81,GMRI,GMRAIRPORT25DEC81CE,GMRAIRPORT 24th DEC 81 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1113905,SO,CE,82,GMRI,GMRAIRPORT25DEC82CE,GMRAIRPORT 24th DEC 82 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1106269,SO,CE,83,GMRI,GMRAIRPORT25DEC83CE,GMRAIRPORT 24th DEC 83 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1116029,SO,CE,84,GMRI,GMRAIRPORT25DEC84CE,GMRAIRPORT 24th DEC 84 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1111603,SO,CE,85,GMRI,GMRAIRPORT25DEC85CE,GMRAIRPORT 24th DEC 85 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1103788,SO,CE,86,GMRI,GMRAIRPORT25DEC86CE,GMRAIRPORT 24th DEC 86 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1114253,SO,CE,87,GMRI,GMRAIRPORT25DEC87CE,GMRAIRPORT 24th DEC 87 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1106719,SO,CE,88,GMRI,GMRAIRPORT25DEC88CE,GMRAIRPORT 24th DEC 88 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1116277,SO,CE,89,GMRI,GMRAIRPORT25DEC89CE,GMRAIRPORT 24th DEC 89 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1105660,SO,CE,90,GMRI,GMRAIRPORT25DEC90CE,GMRAIRPORT 24th DEC 90 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1115555,SO,CE,91,GMRI,GMRAIRPORT25DEC91CE,GMRAIRPORT 24th DEC 91 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1111096,SO,CE,92,GMRI,GMRAIRPORT25DEC92CE,GMRAIRPORT 24th DEC 92 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1103066,SO,CE,93,GMRI,GMRAIRPORT25DEC93CE,GMRAIRPORT 24th DEC 93 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1113569,SO,CE,94,GMRI,GMRAIRPORT25DEC94CE,GMRAIRPORT 24th DEC 94 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1105964,SO,CE,95,GMRI,GMRAIRPORT25DEC95CE,GMRAIRPORT 24th DEC 95 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1115806,SO,CE,96,GMRI,GMRAIRPORT25DEC96CE,GMRAIRPORT 24th DEC 96 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1128121,SO,CE,97,GMRI,GMRAIRPORT25DEC97CE,GMRAIRPORT 24th DEC 97 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1130343,SO,CE,98,GMRI,GMRAIRPORT25DEC98CE,GMRAIRPORT 24th DEC 98 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1133940,SO,CE,99,GMRI,GMRAIRPORT25DEC99CE,GMRAIRPORT 24th DEC 99 CE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1135025,SO,PE,100,GMRI,GMRAIRPORT25DEC100PE,GMRAIRPORT 24th DEC 100 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1143640,SO,PE,101,GMRI,GMRAIRPORT25DEC101PE,GMRAIRPORT 24th DEC 101 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1155032,SO,PE,102,GMRI,GMRAIRPORT25DEC102PE,GMRAIRPORT 24th DEC 102 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1156561,SO,PE,103,GMRI,GMRAIRPORT25DEC103PE,GMRAIRPORT 24th DEC 103 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159185,SO,PE,104,GMRI,GMRAIRPORT25DEC104PE,GMRAIRPORT 24th DEC 104 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159348,SO,PE,105,GMRI,GMRAIRPORT25DEC105PE,GMRAIRPORT 24th DEC 105 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159484,SO,PE,106,GMRI,GMRAIRPORT25DEC106PE,GMRAIRPORT 24th DEC 106 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159418,SO,PE,107,GMRI,GMRAIRPORT25DEC107PE,GMRAIRPORT 24th DEC 107 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159512,SO,PE,108,GMRI,GMRAIRPORT25DEC108PE,GMRAIRPORT 24th DEC 108 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159461,SO,PE,109,GMRI,GMRAIRPORT25DEC109PE,GMRAIRPORT 24th DEC 109 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159501,SO,PE,110,GMRI,GMRAIRPORT25DEC110PE,GMRAIRPORT 24th DEC 110 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1159440,SO,PE,111,GMRI,GMRAIRPORT25DEC111PE,GMRAIRPORT 24th DEC 111 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1161606,SO,PE,112,GMRI,GMRAIRPORT25DEC112PE,GMRAIRPORT 24th DEC 112 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1161530,SO,PE,113,GMRI,GMRAIRPORT25DEC113PE,GMRAIRPORT 24th DEC 113 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1161657,SO,PE,114,GMRI,GMRAIRPORT25DEC114PE,GMRAIRPORT 24th DEC 114 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1169756,SO,PE,115,GMRI,GMRAIRPORT25DEC115PE,GMRAIRPORT 24th DEC 115 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1117920,SO,PE,80,GMRI,GMRAIRPORT25DEC80PE,GMRAIRPORT 24th DEC 80 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1118161,SO,PE,81,GMRI,GMRAIRPORT25DEC81PE,GMRAIRPORT 24th DEC 81 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1105925,SO,PE,82,GMRI,GMRAIRPORT25DEC82PE,GMRAIRPORT 24th DEC 82 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1115762,SO,PE,83,GMRI,GMRAIRPORT25DEC83PE,GMRAIRPORT 24th DEC 83 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1111329,SO,PE,84,GMRI,GMRAIRPORT25DEC84PE,GMRAIRPORT 24th DEC 84 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1103350,SO,PE,85,GMRI,GMRAIRPORT25DEC85PE,GMRAIRPORT 24th DEC 85 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1113902,SO,PE,86,GMRI,GMRAIRPORT25DEC86PE,GMRAIRPORT 24th DEC 86 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1106246,SO,PE,87,GMRI,GMRAIRPORT25DEC87PE,GMRAIRPORT 24th DEC 87 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1111093,SO,PE,88,GMRI,GMRAIRPORT25DEC88PE,GMRAIRPORT 24th DEC 88 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1103060,SO,PE,89,GMRI,GMRAIRPORT25DEC89PE,GMRAIRPORT 24th DEC 89 PE,2025-12-24,6975,0.05,
BFO,bse_fo,GMRAIRPORT,1107539,SO,PE,90,GMRI,GMRAIRPORT25DEC90PE,GMRAIRPORT 24th DEC 90 PE,2025-12-24,6975,0.05,
