Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,USDINR,1049947,OPTCUR,CE,90.6,USDINR,USDINR06FEB26C90.6,USDINR 6th FEB26 90.6 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049948,OPTCUR,PE,90.6,USDINR,USDINR06FEB26P90.6,USDINR 6th FEB26 90.6 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049949,OPTCUR,CE,90.7,USDINR,USDINR06FEB26C90.7,USDINR 6th FEB26 90.7 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049950,OPTCUR,PE,90.7,USDINR,USDINR06FEB26P90.7,USDINR 6th FEB26 90.7 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049951,OPTCUR,CE,90.8,USDINR,USDINR06FEB26C90.8,USDINR 6th FEB26 90.8 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049952,OPTCUR,PE,90.8,USDINR,USDINR06FEB26P90.8,USDINR 6th FEB26 90.8 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049953,OPTCUR,CE,90.9,USDINR,USDINR06FEB26C90.9,USDINR 6th FEB26 90.9 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049954,OPTCUR,PE,90.9,USDINR,USDINR06FEB26P90.9,USDINR 6th FEB26 90.9 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103338,OPTCUR,CE,91.0,USDINR,USDINR06FEB26C91.0,USDINR 6th FEB26 91.0 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103329,OPTCUR,PE,91.0,USDINR,USDINR06FEB26P91.0,USDINR 6th FEB26 91.0 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049955,OPTCUR,CE,91.1,USDINR,USDINR06FEB26C91.1,USDINR 6th FEB26 91.1 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049956,OPTCUR,PE,91.1,USDINR,USDINR06FEB26P91.1,USDINR 6th FEB26 91.1 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049957,OPTCUR,CE,91.2,USDINR,USDINR06FEB26C91.2,USDINR 6th FEB26 91.2 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049958,OPTCUR,PE,91.2,USDINR,USDINR06FEB26P91.2,USDINR 6th FEB26 91.2 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049959,OPTCUR,CE,91.3,USDINR,USDINR06FEB26C91.3,USDINR 6th FEB26 91.3 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049960,OPTCUR,PE,91.3,USDINR,USDINR06FEB26P91.3,USDINR 6th FEB26 91.3 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049961,OPTCUR,CE,91.4,USDINR,USDINR06FEB26C91.4,USDINR 6th FEB26 91.4 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049962,OPTCUR,PE,91.4,USDINR,USDINR06FEB26P91.4,USDINR 6th FEB26 91.4 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103316,OPTCUR,CE,91.5,USDINR,USDINR06FEB26C91.5,USDINR 6th FEB26 91.5 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103309,OPTCUR,PE,91.5,USDINR,USDINR06FEB26P91.5,USDINR 6th FEB26 91.5 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049963,OPTCUR,CE,91.6,USDINR,USDINR06FEB26C91.6,USDINR 6th FEB26 91.6 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1049964,OPTCUR,PE,91.6,USDINR,USDINR06FEB26P91.6,USDINR 6th FEB26 91.6 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050511,OPTCUR,CE,91.7,USDINR,USDINR06FEB26C91.7,USDINR 6th FEB26 91.7 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050512,OPTCUR,PE,91.7,USDINR,USDINR06FEB26P91.7,USDINR 6th FEB26 91.7 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050513,OPTCUR,CE,91.8,USDINR,USDINR06FEB26C91.8,USDINR 6th FEB26 91.8 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050514,OPTCUR,PE,91.8,USDINR,USDINR06FEB26P91.8,USDINR 6th FEB26 91.8 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050515,OPTCUR,CE,91.9,USDINR,USDINR06FEB26C91.9,USDINR 6th FEB26 91.9 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050516,OPTCUR,PE,91.9,USDINR,USDINR06FEB26P91.9,USDINR 6th FEB26 91.9 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103052,OPTCUR,CE,92.0,USDINR,USDINR06FEB26C92.0,USDINR 6th FEB26 92.0 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103041,OPTCUR,PE,92.0,USDINR,USDINR06FEB26P92.0,USDINR 6th FEB26 92.0 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050517,OPTCUR,CE,92.1,USDINR,USDINR06FEB26C92.1,USDINR 6th FEB26 92.1 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050518,OPTCUR,PE,92.1,USDINR,USDINR06FEB26P92.1,USDINR 6th FEB26 92.1 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050519,OPTCUR,CE,92.2,USDINR,USDINR06FEB26C92.2,USDINR 6th FEB26 92.2 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050520,OPTCUR,PE,92.2,USDINR,USDINR06FEB26P92.2,USDINR 6th FEB26 92.2 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050611,OPTCUR,CE,92.3,USDINR,USDINR06FEB26C92.3,USDINR 6th FEB26 92.3 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1050612,OPTCUR,PE,92.3,USDINR,USDINR06FEB26P92.3,USDINR 6th FEB26 92.3 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1051566,OPTCUR,CE,92.4,USDINR,USDINR06FEB26C92.4,USDINR 6th FEB26 92.4 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1051567,OPTCUR,PE,92.4,USDINR,USDINR06FEB26P92.4,USDINR 6th FEB26 92.4 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103024,OPTCUR,CE,92.5,USDINR,USDINR06FEB26C92.5,USDINR 6th FEB26 92.5 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103013,OPTCUR,PE,92.5,USDINR,USDINR06FEB26P92.5,USDINR 6th FEB26 92.5 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1052068,OPTCUR,CE,92.6,USDINR,USDINR06FEB26C92.6,USDINR 6th FEB26 92.6 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1052069,OPTCUR,PE,92.6,USDINR,USDINR06FEB26P92.6,USDINR 6th FEB26 92.6 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1052070,OPTCUR,CE,92.7,USDINR,USDINR06FEB26C92.7,USDINR 6th FEB26 92.7 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1052071,OPTCUR,PE,92.7,USDINR,USDINR06FEB26P92.7,USDINR 6th FEB26 92.7 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1052198,OPTCUR,CE,92.8,USDINR,USDINR06FEB26C92.8,USDINR 6th FEB26 92.8 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1052199,OPTCUR,PE,92.8,USDINR,USDINR06FEB26P92.8,USDINR 6th FEB26 92.8 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103005,OPTCUR,CE,89.25,USDINR,USDINR06FEB26C89.25,USDINR 6th FEB26 89.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102993,OPTCUR,PE,89.25,USDINR,USDINR06FEB26P89.25,USDINR 6th FEB26 89.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103285,OPTCUR,CE,88.75,USDINR,USDINR06FEB26C88.75,USDINR 6th FEB26 88.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103278,OPTCUR,PE,88.75,USDINR,USDINR06FEB26P88.75,USDINR 6th FEB26 88.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103306,OPTCUR,CE,88.25,USDINR,USDINR06FEB26C88.25,USDINR 6th FEB26 88.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103295,OPTCUR,PE,88.25,USDINR,USDINR06FEB26P88.25,USDINR 6th FEB26 88.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103004,OPTCUR,CE,87.75,USDINR,USDINR06FEB26C87.75,USDINR 6th FEB26 87.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102991,OPTCUR,PE,87.75,USDINR,USDINR06FEB26P87.75,USDINR 6th FEB26 87.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102958,OPTCUR,CE,87.25,USDINR,USDINR06FEB26C87.25,USDINR 6th FEB26 87.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102947,OPTCUR,PE,87.25,USDINR,USDINR06FEB26P87.25,USDINR 6th FEB26 87.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103305,OPTCUR,CE,86.75,USDINR,USDINR06FEB26C86.75,USDINR 6th FEB26 86.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103294,OPTCUR,PE,86.75,USDINR,USDINR06FEB26P86.75,USDINR 6th FEB26 86.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102978,OPTCUR,CE,89.75,USDINR,USDINR06FEB26C89.75,USDINR 6th FEB26 89.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102966,OPTCUR,PE,89.75,USDINR,USDINR06FEB26P89.75,USDINR 6th FEB26 89.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102905,OPTCUR,CE,90.25,USDINR,USDINR06FEB26C90.25,USDINR 6th FEB26 90.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102896,OPTCUR,PE,90.25,USDINR,USDINR06FEB26P90.25,USDINR 6th FEB26 90.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102886,OPTCUR,CE,90.75,USDINR,USDINR06FEB26C90.75,USDINR 6th FEB26 90.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103429,OPTCUR,PE,90.75,USDINR,USDINR06FEB26P90.75,USDINR 6th FEB26 90.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103175,OPTCUR,CE,91.25,USDINR,USDINR06FEB26C91.25,USDINR 6th FEB26 91.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103165,OPTCUR,PE,91.25,USDINR,USDINR06FEB26P91.25,USDINR 6th FEB26 91.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103151,OPTCUR,CE,91.75,USDINR,USDINR06FEB26C91.75,USDINR 6th FEB26 91.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103136,OPTCUR,PE,91.75,USDINR,USDINR06FEB26P91.75,USDINR 6th FEB26 91.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2102887,OPTCUR,CE,92.25,USDINR,USDINR06FEB26C92.25,USDINR 6th FEB26 92.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103431,OPTCUR,PE,92.25,USDINR,USDINR06FEB26P92.25,USDINR 6th FEB26 92.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103414,OPTCUR,CE,92.75,USDINR,USDINR06FEB26C92.75,USDINR 6th FEB26 92.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,2103399,OPTCUR,PE,92.75,USDINR,USDINR06FEB26P92.75,USDINR 6th FEB26 92.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,USDINR,1051618,OPTCUR,CE,89.7,USDINR,USDINR13FEB26C89.7,USDINR 13th FEB26 89.7 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051619,OPTCUR,PE,89.7,USDINR,USDINR13FEB26P89.7,USDINR 13th FEB26 89.7 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051616,OPTCUR,CE,89.6,USDINR,USDINR13FEB26C89.6,USDINR 13th FEB26 89.6 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051617,OPTCUR,PE,89.6,USDINR,USDINR13FEB26P89.6,USDINR 13th FEB26 89.6 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104854,OPTCUR,CE,89.5,USDINR,USDINR13FEB26C89.5,USDINR 13th FEB26 89.5 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104834,OPTCUR,PE,89.5,USDINR,USDINR13FEB26P89.5,USDINR 13th FEB26 89.5 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051568,OPTCUR,CE,89.4,USDINR,USDINR13FEB26C89.4,USDINR 13th FEB26 89.4 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051569,OPTCUR,PE,89.4,USDINR,USDINR13FEB26P89.4,USDINR 13th FEB26 89.4 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051570,OPTCUR,CE,89.3,USDINR,USDINR13FEB26C89.3,USDINR 13th FEB26 89.3 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051571,OPTCUR,PE,89.3,USDINR,USDINR13FEB26P89.3,USDINR 13th FEB26 89.3 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051572,OPTCUR,CE,89.2,USDINR,USDINR13FEB26C89.2,USDINR 13th FEB26 89.2 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051573,OPTCUR,PE,89.2,USDINR,USDINR13FEB26P89.2,USDINR 13th FEB26 89.2 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051574,OPTCUR,CE,89.1,USDINR,USDINR13FEB26C89.1,USDINR 13th FEB26 89.1 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051575,OPTCUR,PE,89.1,USDINR,USDINR13FEB26P89.1,USDINR 13th FEB26 89.1 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104794,OPTCUR,CE,89.0,USDINR,USDINR13FEB26C89.0,USDINR 13th FEB26 89.0 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104780,OPTCUR,PE,89.0,USDINR,USDINR13FEB26P89.0,USDINR 13th FEB26 89.0 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051576,OPTCUR,CE,88.9,USDINR,USDINR13FEB26C88.9,USDINR 13th FEB26 88.9 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051577,OPTCUR,PE,88.9,USDINR,USDINR13FEB26P88.9,USDINR 13th FEB26 88.9 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051578,OPTCUR,CE,88.8,USDINR,USDINR13FEB26C88.8,USDINR 13th FEB26 88.8 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051579,OPTCUR,PE,88.8,USDINR,USDINR13FEB26P88.8,USDINR 13th FEB26 88.8 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051580,OPTCUR,CE,88.7,USDINR,USDINR13FEB26C88.7,USDINR 13th FEB26 88.7 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051581,OPTCUR,PE,88.7,USDINR,USDINR13FEB26P88.7,USDINR 13th FEB26 88.7 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051582,OPTCUR,CE,88.6,USDINR,USDINR13FEB26C88.6,USDINR 13th FEB26 88.6 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051583,OPTCUR,PE,88.6,USDINR,USDINR13FEB26P88.6,USDINR 13th FEB26 88.6 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2105134,OPTCUR,CE,88.5,USDINR,USDINR13FEB26C88.5,USDINR 13th FEB26 88.5 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2105119,OPTCUR,PE,88.5,USDINR,USDINR13FEB26P88.5,USDINR 13th FEB26 88.5 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051584,OPTCUR,CE,88.4,USDINR,USDINR13FEB26C88.4,USDINR 13th FEB26 88.4 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051585,OPTCUR,PE,88.4,USDINR,USDINR13FEB26P88.4,USDINR 13th FEB26 88.4 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051586,OPTCUR,CE,88.3,USDINR,USDINR13FEB26C88.3,USDINR 13th FEB26 88.3 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051587,OPTCUR,PE,88.3,USDINR,USDINR13FEB26P88.3,USDINR 13th FEB26 88.3 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051588,OPTCUR,CE,88.2,USDINR,USDINR13FEB26C88.2,USDINR 13th FEB26 88.2 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051589,OPTCUR,PE,88.2,USDINR,USDINR13FEB26P88.2,USDINR 13th FEB26 88.2 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051590,OPTCUR,CE,88.1,USDINR,USDINR13FEB26C88.1,USDINR 13th FEB26 88.1 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051591,OPTCUR,PE,88.1,USDINR,USDINR13FEB26P88.1,USDINR 13th FEB26 88.1 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2105170,OPTCUR,CE,88.0,USDINR,USDINR13FEB26C88.0,USDINR 13th FEB26 88.0 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2105157,OPTCUR,PE,88.0,USDINR,USDINR13FEB26P88.0,USDINR 13th FEB26 88.0 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051592,OPTCUR,CE,87.9,USDINR,USDINR13FEB26C87.9,USDINR 13th FEB26 87.9 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051593,OPTCUR,PE,87.9,USDINR,USDINR13FEB26P87.9,USDINR 13th FEB26 87.9 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051594,OPTCUR,CE,87.8,USDINR,USDINR13FEB26C87.8,USDINR 13th FEB26 87.8 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051595,OPTCUR,PE,87.8,USDINR,USDINR13FEB26P87.8,USDINR 13th FEB26 87.8 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051596,OPTCUR,CE,87.7,USDINR,USDINR13FEB26C87.7,USDINR 13th FEB26 87.7 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051597,OPTCUR,PE,87.7,USDINR,USDINR13FEB26P87.7,USDINR 13th FEB26 87.7 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051598,OPTCUR,CE,87.6,USDINR,USDINR13FEB26C87.6,USDINR 13th FEB26 87.6 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051599,OPTCUR,PE,87.6,USDINR,USDINR13FEB26P87.6,USDINR 13th FEB26 87.6 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104791,OPTCUR,CE,87.5,USDINR,USDINR13FEB26C87.5,USDINR 13th FEB26 87.5 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104779,OPTCUR,PE,87.5,USDINR,USDINR13FEB26P87.5,USDINR 13th FEB26 87.5 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051600,OPTCUR,CE,87.4,USDINR,USDINR13FEB26C87.4,USDINR 13th FEB26 87.4 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051601,OPTCUR,PE,87.4,USDINR,USDINR13FEB26P87.4,USDINR 13th FEB26 87.4 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051602,OPTCUR,CE,87.3,USDINR,USDINR13FEB26C87.3,USDINR 13th FEB26 87.3 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051603,OPTCUR,PE,87.3,USDINR,USDINR13FEB26P87.3,USDINR 13th FEB26 87.3 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051604,OPTCUR,CE,87.2,USDINR,USDINR13FEB26C87.2,USDINR 13th FEB26 87.2 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051605,OPTCUR,PE,87.2,USDINR,USDINR13FEB26P87.2,USDINR 13th FEB26 87.2 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051606,OPTCUR,CE,87.1,USDINR,USDINR13FEB26C87.1,USDINR 13th FEB26 87.1 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051607,OPTCUR,PE,87.1,USDINR,USDINR13FEB26P87.1,USDINR 13th FEB26 87.1 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104825,OPTCUR,CE,87.0,USDINR,USDINR13FEB26C87.0,USDINR 13th FEB26 87.0 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104814,OPTCUR,PE,87.0,USDINR,USDINR13FEB26P87.0,USDINR 13th FEB26 87.0 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051608,OPTCUR,CE,86.9,USDINR,USDINR13FEB26C86.9,USDINR 13th FEB26 86.9 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051609,OPTCUR,PE,86.9,USDINR,USDINR13FEB26P86.9,USDINR 13th FEB26 86.9 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051610,OPTCUR,CE,86.8,USDINR,USDINR13FEB26C86.8,USDINR 13th FEB26 86.8 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051611,OPTCUR,PE,86.8,USDINR,USDINR13FEB26P86.8,USDINR 13th FEB26 86.8 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051620,OPTCUR,CE,89.8,USDINR,USDINR13FEB26C89.8,USDINR 13th FEB26 89.8 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051621,OPTCUR,PE,89.8,USDINR,USDINR13FEB26P89.8,USDINR 13th FEB26 89.8 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051622,OPTCUR,CE,89.9,USDINR,USDINR13FEB26C89.9,USDINR 13th FEB26 89.9 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051623,OPTCUR,PE,89.9,USDINR,USDINR13FEB26P89.9,USDINR 13th FEB26 89.9 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104658,OPTCUR,CE,90.0,USDINR,USDINR13FEB26C90.0,USDINR 13th FEB26 90.0 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104644,OPTCUR,PE,90.0,USDINR,USDINR13FEB26P90.0,USDINR 13th FEB26 90.0 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051624,OPTCUR,CE,90.1,USDINR,USDINR13FEB26C90.1,USDINR 13th FEB26 90.1 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051625,OPTCUR,PE,90.1,USDINR,USDINR13FEB26P90.1,USDINR 13th FEB26 90.1 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051626,OPTCUR,CE,90.2,USDINR,USDINR13FEB26C90.2,USDINR 13th FEB26 90.2 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051627,OPTCUR,PE,90.2,USDINR,USDINR13FEB26P90.2,USDINR 13th FEB26 90.2 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051628,OPTCUR,CE,90.3,USDINR,USDINR13FEB26C90.3,USDINR 13th FEB26 90.3 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051629,OPTCUR,PE,90.3,USDINR,USDINR13FEB26P90.3,USDINR 13th FEB26 90.3 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051630,OPTCUR,CE,90.4,USDINR,USDINR13FEB26C90.4,USDINR 13th FEB26 90.4 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051631,OPTCUR,PE,90.4,USDINR,USDINR13FEB26P90.4,USDINR 13th FEB26 90.4 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104711,OPTCUR,CE,90.5,USDINR,USDINR13FEB26C90.5,USDINR 13th FEB26 90.5 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104695,OPTCUR,PE,90.5,USDINR,USDINR13FEB26P90.5,USDINR 13th FEB26 90.5 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051632,OPTCUR,CE,90.6,USDINR,USDINR13FEB26C90.6,USDINR 13th FEB26 90.6 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051633,OPTCUR,PE,90.6,USDINR,USDINR13FEB26P90.6,USDINR 13th FEB26 90.6 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051634,OPTCUR,CE,90.7,USDINR,USDINR13FEB26C90.7,USDINR 13th FEB26 90.7 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051635,OPTCUR,PE,90.7,USDINR,USDINR13FEB26P90.7,USDINR 13th FEB26 90.7 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051636,OPTCUR,CE,90.8,USDINR,USDINR13FEB26C90.8,USDINR 13th FEB26 90.8 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051637,OPTCUR,PE,90.8,USDINR,USDINR13FEB26P90.8,USDINR 13th FEB26 90.8 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051638,OPTCUR,CE,90.9,USDINR,USDINR13FEB26C90.9,USDINR 13th FEB26 90.9 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051639,OPTCUR,PE,90.9,USDINR,USDINR13FEB26P90.9,USDINR 13th FEB26 90.9 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104984,OPTCUR,CE,91.0,USDINR,USDINR13FEB26C91.0,USDINR 13th FEB26 91.0 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,2104973,OPTCUR,PE,91.0,USDINR,USDINR13FEB26P91.0,USDINR 13th FEB26 91.0 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051640,OPTCUR,CE,91.1,USDINR,USDINR13FEB26C91.1,USDINR 13th FEB26 91.1 CE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051641,OPTCUR,PE,91.1,USDINR,USDINR13FEB26P91.1,USDINR 13th FEB26 91.1 PE,2026-02-13,1,0.0025
BCD,bcs_fo,USDINR,1051642,OPTCUR,CE,91.2,USDINR,USDINR13FEB26C91.2,USDINR 13th FEB26 91.2 CE,2026-02-13,1,0.0025
